"Tabela 3261 - Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita"
"Variável - Domicílios particulares permanentes (Unidades)"
"Bairro e Município";"Ano x Classes de rendimento nominal mensal domiciliar per capita"
"Ipiranga - Lages (SC)";"317"
"Beatriz - Lages (SC)";"174"
"São Pedro - Lages (SC)";"315"
"Morro do Posto - Lages (SC)";"459"
"Vila Comboni - Lages (SC)";"159"
"Guadalupe - Lages (SC)";"557"
"Frei Rogério - Lages (SC)";"467"
"Sagrado Coração de Jesus - Lages (SC)";"1209"
"Coral - Lages (SC)";"1848"
"Caravágio - Lages (SC)";"777"
"São Cristóvão - Lages (SC)";"1493"
"Universitário - Lages (SC)";"1367"
"Vila Nova - Lages (SC)";"1167"
"Santa Helena - Lages (SC)";"2751"
"Petrópolis - Lages (SC)";"1500"
"São Francisco - Lages (SC)";"333"
"São Paulo - Lages (SC)";"186"
"Passo Fundo - Lages (SC)";"322"
"Vila Maria - Lages (SC)";"409"
"Maria Luiza - Lages (SC)";"425"
"Conta Dinheiro - Lages (SC)";"1379"
"Gethal - Lages (SC)";"576"
"Dom Daniel - Lages (SC)";"229"
"Santa Maria - Lages (SC)";"688"
"Ponte Grande - Lages (SC)";"509"
"Ferrovia - Lages (SC)";"276"
"Popular - Lages (SC)";"822"
"Da Várzea - Lages (SC)";"1717"
"Habitação - Lages (SC)";"1008"
"Caça e Tiro - Lages (SC)";"63"
"Bom Jesus - Lages (SC)";"436"
"Morro Grande - Lages (SC)";"183"
"Centenário - Lages (SC)";"758"
"Santo Antônio - Lages (SC)";"547"
"São Luiz - Lages (SC)";"473"
"Araucária - Lages (SC)";"850"
"Santa Catarina - Lages (SC)";"1262"
"Santa Clara - Lages (SC)";"330"
"Área Industrial - Lages (SC)";"86"
"Promorar - Lages (SC)";"923"
"Bela Vista - Lages (SC)";"225"
"Santa Cândida - Lages (SC)";"229"
"Boqueirão - Lages (SC)";"164"
"Jardim das Camélias - Lages (SC)";"72"
"Restinga Sêca - Lages (SC)";"167"
"Jardim Celina - Lages (SC)";"162"
"Pisani - Lages (SC)";"64"
"Do Tributo - Lages (SC)";"579"
"Guarujá - Lages (SC)";"2725"
"São Sebastião - Lages (SC)";"362"
"Da Bates - Lages (SC)";"229"
"Vila Mariza - Lages (SC)";"453"
"Jardim Panorâmico - Lages (SC)";"363"
"Da Chapada - Lages (SC)";"130"
"Da Penha - Lages (SC)";"1439"
"São Miguel - Lages (SC)";"1069"
"Cruz de Malta - Lages (SC)";"212"
"Cidade Alta - Lages (SC)";"59"
"Caroba - Lages (SC)";"717"
"Santa Mônica - Lages (SC)";"906"
"Vista Alegre - Lages (SC)";"46"
"Nossa Senhora Aparecida - Lages (SC)";"13"
"Cdl - Lages (SC)";"15"
"Pinheiro Seco - Lages (SC)";"14"
"Centro - Laguna (SC)";"530"
"Navegantes - Laguna (SC)";"754"
"Mar Grosso - Laguna (SC)";"1196"
"Magalhães - Laguna (SC)";"1083"
"Vila Vitória - Laguna (SC)";"798"
"Vila Ponta das Pedras - Laguna (SC)";"255"
"Campo de Fora - Laguna (SC)";"396"
"Progresso - Laguna (SC)";"1342"
"Esperança - Laguna (SC)";"709"
"Balneário Laguna Internacional - Laguna (SC)";"42"
"Portinho - Laguna (SC)";"1418"
"Barbacena - Laguna (SC)";"324"
"Mato Alto - Laguna (SC)";"62"
"Vila Francisco de Assis Soares - Laguna (SC)";"139"
"Cabeçudas - Laguna (SC)";"1227"
"Barranceira - Laguna (SC)";"334"
"Bentos - Laguna (SC)";"149"
"Industrial - Laguna (SC)";"5"
"Jardim Juliana - Laguna (SC)";"158"
"Praia do Gi - Laguna (SC)";"X"
"Baixo Amuado - Laurentino (SC)";"58"
"Barra Seca - Laurentino (SC)";"41"
"Braço Laurentino - Laurentino (SC)";"20"
"Caçador - Laurentino (SC)";"113"
"Centro - Laurentino (SC)";"577"
"Fruteira - Laurentino (SC)";"141"
"Rodovia das Primaveras - Laurentino (SC)";"157"
"Ribeirão Basílio - Laurentino (SC)";"32"
"Ribeirão Laurentino - Laurentino (SC)";"46"
"Vila Nova - Laurentino (SC)";"222"
"Arizona - Lauro Müller (SC)";"353"
"Bela Vista - Lauro Müller (SC)";"103"
"Cairú - Lauro Müller (SC)";"287"
"Castelo - Lauro Müller (SC)";"X"
"Centro - Lauro Müller (SC)";"355"
"Içarense - Lauro Müller (SC)";"223"
"Km 1 - Lauro Müller (SC)";"259"
"Santa Bárbara - Lauro Müller (SC)";"88"
"Sumaré - Lauro Müller (SC)";"408"
"Centro - Lauro Müller (SC)";"202"
"Rio Bonito - Lauro Müller (SC)";"177"
"Centro - Lauro Müller (SC)";"500"
"Barreiros - Lauro Müller (SC)";"309"
"Coletora - Lauro Müller (SC)";"96"
"Dos Pioneiros - Lontras (SC)";"67"
"Centro I-Baixada - Mafra (SC)";"1274"
"Centro II-Alto de Mafra - Mafra (SC)";"859"
"Restinga - Mafra (SC)";"1038"
"Vila Ivete - Mafra (SC)";"1601"
"Vila das Flores - Mafra (SC)";"403"
"Vila Buenos Aires - Mafra (SC)";"822"
"Jardim América - Mafra (SC)";"1234"
"Fazenda Potreiro - Mafra (SC)";"13"
"Campo da Lança - Mafra (SC)";"106"
"Espigão do Bugre - Mafra (SC)";"395"
"Faxinal - Mafra (SC)";"890"
"Vila Nova - Mafra (SC)";"2511"
"Vila Formosa - Mafra (SC)";"505"
"Jardim do Moinho - Mafra (SC)";"373"
"Vila Ferroviária - Mafra (SC)";"593"
"Vila Argentina - Mafra (SC)";"210"
"Do Autódromo - Mafra (SC)";"12"
"Centro - Maravilha (SC)";"1276"
"Padre Antonio - Maravilha (SC)";"508"
"Progresso - Maravilha (SC)";"254"
"José de Anchieta - Maravilha (SC)";"167"
"União - Maravilha (SC)";"671"
"Bela Vista - Maravilha (SC)";"469"
"Morada do Sol - Maravilha (SC)";"230"
"São José - Maravilha (SC)";"177"
"Jardim - Maravilha (SC)";"273"
"Madalozzo - Maravilha (SC)";"325"
"Frei Damião - Maravilha (SC)";"274"
"Kasper - Maravilha (SC)";"169"
"Floresta - Maravilha (SC)";"606"
"Novo Bairro - Maravilha (SC)";"427"
"Civemara - Maravilha (SC)";"160"
"Universitário - Maravilha (SC)";"10"
"Industrial - Maravilha (SC)";"14"
"Centro - Massaranduba (SC)";"1113"
"Patrimônio - Massaranduba (SC)";"213"
"Butuca - Massaranduba (SC)";"186"
"Guarani-Mirim - Massaranduba (SC)";"433"
"Industrial - Massaranduba (SC)";"82"
"Centro - Meleiro (SC)";"272"
"Imigrantes - Meleiro (SC)";"141"
"Jardim América - Meleiro (SC)";"98"
"Jardim Itália - Meleiro (SC)";"254"
"Estreito - Meleiro (SC)";"137"
"Zanette - Meleiro (SC)";"113"
"Boa Vista - Mirim Doce (SC)";"92"
"Santa Lúcia - Mirim Doce (SC)";"X"
"Nova Esperança - Mirim Doce (SC)";"91"
"Vila Nova - Mirim Doce (SC)";"66"
"Centro - Mirim Doce (SC)";"109"
"Palmeiras - Modelo (SC)";"54"
"Industrial - Modelo (SC)";"17"
"Floresta - Modelo (SC)";"127"
"Alvorada - Modelo (SC)";"73"
"Centro - Modelo (SC)";"216"
"Jardim - Modelo (SC)";"100"
"Laranjeiras - Modelo (SC)";"94"
"Iguaçú - Modelo (SC)";"31"
"Araucária - Modelo (SC)";"78"
"Centro - Mondaí (SC)";"364"
"Ipanema - Mondaí (SC)";"97"
"Capivara - Mondaí (SC)";"111"
"Morada do Sol - Mondaí (SC)";"133"
"Jardim Cristiane - Mondaí (SC)";"31"
"Antas - Mondaí (SC)";"289"
"Uruguai - Mondaí (SC)";"283"
"Floresta - Mondaí (SC)";"247"
"Bela Vista - Mondaí (SC)";"150"
"Menino Jesus - Morro da Fumaça (SC)";"26"
"Maccari - Morro da Fumaça (SC)";"389"
"Ibirapuera - Morro da Fumaça (SC)";"110"
"Centro - Morro da Fumaça (SC)";"576"
"Bortolatto - Morro da Fumaça (SC)";"104"
"Naspolini - Morro da Fumaça (SC)";"440"
"De Costa - Morro da Fumaça (SC)";"287"
"Palladini - Morro da Fumaça (SC)";"108"
"Esperança - Morro da Fumaça (SC)";"210"
"Capelinha - Morro da Fumaça (SC)";"151"
"Jussara - Morro da Fumaça (SC)";"293"
"Monte Verde - Morro da Fumaça (SC)";"256"
"Barracão - Morro da Fumaça (SC)";"108"
"Graziela - Morro da Fumaça (SC)";"231"
"Centro - Navegantes (SC)";"5294"
"São Pedro - Navegantes (SC)";"662"
"Meia Praia - Navegantes (SC)";"1250"
"De Gravatá - Navegantes (SC)";"2135"
"São Paulo - Navegantes (SC)";"1661"
"São Domingos - Navegantes (SC)";"2617"
"Nossa Senhora das Graças - Navegantes (SC)";"1328"
"De Machados - Navegantes (SC)";"2125"
"Volta Grande - Navegantes (SC)";"298"
"De Pedreiras - Navegantes (SC)";"240"
"Elisa - Nova Veneza (SC)";"99"
"Bortolotto - Nova Veneza (SC)";"474"
"Bortoluzzi - Nova Veneza (SC)";"121"
"Centro - Nova Veneza (SC)";"415"
"Centro - Orleans (SC)";"1011"
"Lomba - Orleans (SC)";"311"
"Cohab - Orleans (SC)";"145"
"Alto Paraná - Orleans (SC)";"365"
"Santista - Orleans (SC)";"212"
"Conde D'Eu - Orleans (SC)";"250"
"Samuel Sandrini - Orleans (SC)";"265"
"Corridas - Orleans (SC)";"387"
"Barzan - Orleans (SC)";"9"
"Otávio Dalazen - Orleans (SC)";"75"
"Coloninha - Orleans (SC)";"261"
"Barra do Rio Novo - Orleans (SC)";"114"
"Aires Rodrigues - Orleans (SC)";"45"
"Barro Vermelho - Orleans (SC)";"500"
"Rio Belo - Orleans (SC)";"326"
"Orlando Bússolo - Orleans (SC)";"22"
"Murialdo - Orleans (SC)";"43"
"São Gerônimo - Orleans (SC)";"244"
"Taipa - Orleans (SC)";"56"
"Km 92 - Orleans (SC)";"36"
"Ponte do Imaruim - Palhoça (SC)";"3874"
"Ponta do Papagaio - Palhoça (SC)";"88"
"Centro - Palmitos (SC)";"1164"
"Tancredo Neves - Palmitos (SC)";"92"
"Bom Sucesso - Palmitos (SC)";"114"
"Bagatini - Palmitos (SC)";"211"
"Santa Terezinha - Palmitos (SC)";"305"
"Bela Vista - Palmitos (SC)";"100"
"Resener - Palmitos (SC)";"115"
"Aurora - Palmitos (SC)";"166"
"Cristo Rei - Palmitos (SC)";"103"
"Progresso - Palmitos (SC)";"257"
"Industrial - Palmitos (SC)";"10"
"Nossa Senhora do Rosário - Palmitos (SC)";"195"
"Machadinho - Palmitos (SC)";"102"
"Bortolanza - Palmitos (SC)";"79"
"Centro - Penha (SC)";"2755"
"Praia de Armação do Itapocorói - Penha (SC)";"2597"
"Gravatá - Penha (SC)";"1043"
"Santa Lídia - Penha (SC)";"455"
"Nossa Senhora de Fátima - Penha (SC)";"585"
"Centro - Pinhalzinho (SC)";"790"
"Efacip - Pinhalzinho (SC)";"176"
"São José - Pinhalzinho (SC)";"223"
"Centro Oeste - Pinhalzinho (SC)";"23"
"Santo Antônio - Pinhalzinho (SC)";"334"
"Baixada Pioneira - Pinhalzinho (SC)";"701"
"Nova Divinéia - Pinhalzinho (SC)";"789"
"Panorama - Pinhalzinho (SC)";"126"
"Bela Vista - Pinhalzinho (SC)";"360"
"Jardim Maria Terezinha - Pinhalzinho (SC)";"189"
"Centro - Pinheiro Preto (SC)";"330"
"São José - Pinheiro Preto (SC)";"141"
"Vila Bressan - Pinheiro Preto (SC)";"20"
"Britador - Pinheiro Preto (SC)";"15"
"Centro - Porto União (SC)";"959"
"Cidade Nova - Porto União (SC)";"584"
"Santa Rosa - Porto União (SC)";"2173"
"Pintado - Porto União (SC)";"68"
"Bela Vista - Porto União (SC)";"858"
"São Pedro - Porto União (SC)";"2838"
"Vice-King - Porto União (SC)";"985"
"Centro - Pouso Redondo (SC)";"236"
"Arroio Grande - Pouso Redondo (SC)";"86"
"Leopoldo Mees - Pouso Redondo (SC)";"237"
"Progresso - Pouso Redondo (SC)";"531"
"Saltinho - Pouso Redondo (SC)";"62"
"Arno Siewerdt - Pouso Redondo (SC)";"335"
"Vila Adelaide - Pouso Redondo (SC)";"186"
"Planalto - Pouso Redondo (SC)";"293"
"Boa Vista - Pouso Redondo (SC)";"524"
"Independência - Pouso Redondo (SC)";"129"
"Centro - Presidente Getúlio (SC)";"1833"
"Rio Ferro - Presidente Getúlio (SC)";"315"
"Niterói - Presidente Getúlio (SC)";"463"
"Pinheiro - Presidente Getúlio (SC)";"431"
"Revólver - Presidente Getúlio (SC)";"297"
"Centro - Rio do Campo (SC)";"175"
"Floresta - Rio do Campo (SC)";"175"
"Sulbrasil - Rio do Campo (SC)";"97"
"Guanabara - Rio do Campo (SC)";"161"
"Cruzeiro - Rio do Campo (SC)";"183"
"Taiozinho - Rio do Campo (SC)";"74"
"Gabiroba - Rio do Oeste (SC)";"266"
"Jardim das Hortências - Rio do Oeste (SC)";"174"
"Centro - Rio do Oeste (SC)";"218"
"Vila Nova - Rio do Oeste (SC)";"124"
"Pioneiros - Rio do Oeste (SC)";"80"
"Jardim Primavera - Rio do Oeste (SC)";"112"
"Bela Vista - Rio do Oeste (SC)";"96"
"Divinéia - Rio dos Cedros (SC)";"601"
"Centro - Rio dos Cedros (SC)";"296"
"Cruzeiro - Rio dos Cedros (SC)";"202"
"Centro - Rio do Sul (SC)";"1450"
"Jardim América - Rio do Sul (SC)";"1008"
"Santana - Rio do Sul (SC)";"1201"
"Boa Vista - Rio do Sul (SC)";"1170"
"Eugênio Schneider - Rio do Sul (SC)";"632"
"Laranjeiras - Rio do Sul (SC)";"1025"
"Albertina - Rio do Sul (SC)";"232"
"Sumaré - Rio do Sul (SC)";"988"
"Budag - Rio do Sul (SC)";"1010"
"Barragem - Rio do Sul (SC)";"1059"
"Barra do Trombudo - Rio do Sul (SC)";"539"
"Pamplona - Rio do Sul (SC)";"398"
"Canoas - Rio do Sul (SC)";"1026"
"Fundo Canoas - Rio do Sul (SC)";"851"
"Canta Galo - Rio do Sul (SC)";"1509"
"Valada Itoupava - Rio do Sul (SC)";"232"
"Valada São Paulo - Rio do Sul (SC)";"201"
"Rainha - Rio do Sul (SC)";"297"
"Bela Aliança - Rio do Sul (SC)";"478"
"Barra Itoupava - Rio do Sul (SC)";"138"
"Bremer - Rio do Sul (SC)";"741"
"Taboão - Rio do Sul (SC)";"1048"
"Progresso - Rio do Sul (SC)";"660"
"Santa Rita - Rio do Sul (SC)";"447"
"Navegantes - Rio do Sul (SC)";"250"
"Centro - Rio Fortuna (SC)";"210"
"Um - Rio Fortuna (SC)";"100"
"Dois - Rio Fortuna (SC)";"76"
"Três - Rio Fortuna (SC)";"97"
"Centro - Rio Negrinho (SC)";"549"
"Vila Nova - Rio Negrinho (SC)";"1129"
"Bela Vista - Rio Negrinho (SC)";"619"
"Ceramarte - Rio Negrinho (SC)";"797"
"Alegre - Rio Negrinho (SC)";"548"
"Cruzeiro - Rio Negrinho (SC)";"1014"
"Vista Alegre - Rio Negrinho (SC)";"767"
"Quitandinha - Rio Negrinho (SC)";"455"
"Pinheirinho - Rio Negrinho (SC)";"121"
"Campo Lençol - Rio Negrinho (SC)";"607"
"São Pedro - Rio Negrinho (SC)";"592"
"Barro Preto - Rio Negrinho (SC)";"122"
"Industrial Norte - Rio Negrinho (SC)";"1136"
"Industrial Sul - Rio Negrinho (SC)";"327"
"São Rafael - Rio Negrinho (SC)";"1127"
"Jardim Hantschel - Rio Negrinho (SC)";"504"
"Centro - Rodeio (SC)";"614"
"São Pedro Velho - Rodeio (SC)";"161"
"São Pedro Novo - Rodeio (SC)";"78"
"Gávea - Rodeio (SC)";"352"
"Rodeio 50 - Rodeio (SC)";"193"
"Rodeio 32 - Rodeio (SC)";"250"
"Rodeio 12 - Rodeio (SC)";"454"
"Kaspereit - Rodeio (SC)";"93"
"Rio Morto - Rodeio (SC)";"69"
"Diamante - Rodeio (SC)";"137"
"Glória - Rodeio (SC)";"357"
"Dos Lagos - Rodeio (SC)";"250"
"Schreiber - Salete (SC)";"269"
"Beira Rio - Salete (SC)";"146"
"Cachoeira - Salete (SC)";"172"
"América - Salete (SC)";"41"
"Centro - Salete (SC)";"287"
"São Cristóvão - Salete (SC)";"235"
"Bela Vista - Salete (SC)";"124"
"Casan - Salete (SC)";"91"
"Barra Grande - Salete (SC)";"93"
"Vila Nova - Salete (SC)";"79"
"São José - Salete (SC)";"51"
"Centro - Salto Veloso (SC)";"156"
"do Salto - Salto Veloso (SC)";"317"
"Industrial - Salto Veloso (SC)";"198"
"Cidade Alta - Salto Veloso (SC)";"138"
"Escolar - Salto Veloso (SC)";"295"
"Margem Direita do Rio Braço do Norte - Santa Rosa de Lima (SC)";"66"
"Margem Esquerda do Rio Braço do Norte - Santa Rosa de Lima (SC)";"97"
"Centro - São Bento do Sul (SC)";"2049"
"Vinte e Cinco de Julho - São Bento do Sul (SC)";"1078"
"Colonial - São Bento do Sul (SC)";"2068"
"Oxford - São Bento do Sul (SC)";"843"
"Cruzeiro - São Bento do Sul (SC)";"1903"
"Alpino - São Bento do Sul (SC)";"238"
"Lençol - São Bento do Sul (SC)";"270"
"Dona Francisca - São Bento do Sul (SC)";"426"
"Bela Aliança - São Bento do Sul (SC)";"143"
"Brasília - São Bento do Sul (SC)";"1917"
"Centenário - São Bento do Sul (SC)";"1148"
"Progresso - São Bento do Sul (SC)";"958"
"Schramm - São Bento do Sul (SC)";"1392"
"Rio Vermelho - Estação - São Bento do Sul (SC)";"250"
"Serra Alta - São Bento do Sul (SC)";"2824"
"Mato Preto - São Bento do Sul (SC)";"678"
"Boehmerwald - São Bento do Sul (SC)";"454"
"Industrial Sudoeste - São Bento do Sul (SC)";"24"
"Rio Vermelho Povoado - São Bento do Sul (SC)";"99"
"Rio Negro - São Bento do Sul (SC)";"398"
"Cristo Rei - São Carlos (SC)";"440"
"Jardim Alvorada - São Carlos (SC)";"159"
"Centro - São Carlos (SC)";"1006"
"Tancredo Neves - São Carlos (SC)";"73"
"Industrial - São Carlos (SC)";"26"
"Olaria - São Carlos (SC)";"103"
"Balneário Pratas - São Carlos (SC)";"239"
"Cidade Leste - São Carlos (SC)";"72"
"Centro - São Francisco do Sul (SC)";"581"
"Do Paulas - São Francisco do Sul (SC)";"1022"
"Rocio Pequeno - São Francisco do Sul (SC)";"1170"
"São José do Acaraí - São Francisco do Sul (SC)";"1629"
"Água Branca - São Francisco do Sul (SC)";"776"
"Morro Grande - São Francisco do Sul (SC)";"361"
"Rocio Grande - São Francisco do Sul (SC)";"1244"
"Das Laranjeiras - São Francisco do Sul (SC)";"83"
"Da Reta - São Francisco do Sul (SC)";"728"
"Do Iperoba - São Francisco do Sul (SC)";"724"
"Do Ubatuba - São Francisco do Sul (SC)";"2392"
"Da Enseada - São Francisco do Sul (SC)";"843"
"Da Praia Grande - São Francisco do Sul (SC)";"321"
"Praia do Ervino - São Francisco do Sul (SC)";"314"
"Da Vila da Glória - São Francisco do Sul (SC)";"459"
"Centro - São João do Itaperiú (SC)";"431"
"Santa Cruz - São João do Itaperiú (SC)";"36"
"Santo Antonio - São João do Itaperiú (SC)";"39"
"Porto do Itaperiú - São João do Itaperiú (SC)";"49"
"Santa Luzia - São João do Itaperiú (SC)";"36"
"Centro - São José (SC)";"1414"
"Ponta de Baixo - São José (SC)";"683"
"Fazenda Santo Antônio - São José (SC)";"2112"
"Distrito Industrial - São José (SC)";"27"
"Picadas do Sul - São José (SC)";"1214"
"Flor de Nápolis - São José (SC)";"1209"
"Forquilhinhas - São José (SC)";"4410"
"Praia Comprida - São José (SC)";"1898"
"São Luiz - São José (SC)";"324"
"Roçado - São José (SC)";"1698"
"Bosque das Mansões - São José (SC)";"254"
"Potecas - São José (SC)";"1735"
"Forquilhas - São José (SC)";"5157"
"Sertão do Maruim - São José (SC)";"1444"
"Colônia Santana - São José (SC)";"1039"
"Barreiros - São José (SC)";"6648"
"Nossa Senhora do Rosário - São José (SC)";"2824"
"Bela Vista - São José (SC)";"3374"
"Cidade Jardim de Florianópolis - São José (SC)";"1830"
"Ipiranga - São José (SC)";"4645"
"Pedregal - São José (SC)";"221"
"Jardim Santiago - São José (SC)";"280"
"Areias - São José (SC)";"3827"
"Serraria - São José (SC)";"7878"
"Campinas - São José (SC)";"5234"
"Kobrasol - São José (SC)";"5124"
"Real Parque - São José (SC)";"2134"
"Centro - São Lourenço do Oeste (SC)";"588"
"Brasília - São Lourenço do Oeste (SC)";"563"
"Santa Catarina - São Lourenço do Oeste (SC)";"662"
"São Francisco - São Lourenço do Oeste (SC)";"580"
"Cruzeiro - São Lourenço do Oeste (SC)";"619"
"Perpétuo Socorro - São Lourenço do Oeste (SC)";"472"
"Progresso - São Lourenço do Oeste (SC)";"346"
"Centro - São Ludgero (SC)";"309"
"Evolução - São Ludgero (SC)";"159"
"Industrial - São Ludgero (SC)";"22"
"Nossa Senhora Aparecida - São Ludgero (SC)";"270"
"Dona Jordina - São Ludgero (SC)";"85"
"Bela Vista - São Ludgero (SC)";"546"
"Encosta do Sol - São Ludgero (SC)";"434"
"Beira Rio - São Ludgero (SC)";"238"
"Madre Tereza - São Ludgero (SC)";"255"
"Parque das Acácias - São Ludgero (SC)";"277"
"Divina Providência - São Ludgero (SC)";"132"
"Santo Antônio - São Ludgero (SC)";"78"
"Km 2 - São Ludgero (SC)";"33"
"Centro - São Miguel do Oeste (SC)";"2573"
"Estrela - São Miguel do Oeste (SC)";"316"
"São Sebastião - São Miguel do Oeste (SC)";"368"
"Agostini - São Miguel do Oeste (SC)";"759"
"Salete - São Miguel do Oeste (SC)";"585"
"Andreatta - São Miguel do Oeste (SC)";"545"
"Cohab - São Miguel do Oeste (SC)";"311"
"São Luiz - São Miguel do Oeste (SC)";"673"
"Sagrado Coração - São Miguel do Oeste (SC)";"558"
"São Gotardo - São Miguel do Oeste (SC)";"589"
"Jardim Peperi - São Miguel do Oeste (SC)";"663"
"São Jorge - São Miguel do Oeste (SC)";"866"
"Progresso - São Miguel do Oeste (SC)";"366"
"Santa Rita - São Miguel do Oeste (SC)";"478"
"Laje de Pedra - Saudades (SC)";"155"
"Industrial - Saudades (SC)";"19"
"Centro - Saudades (SC)";"333"
"Belvedere - Saudades (SC)";"182"
"Morada do Sol - Saudades (SC)";"300"
"Beira Rio - Saudades (SC)";"223"
"Boa Vista - Saudades (SC)";"95"
"Palmeiras - Saudades (SC)";"39"
"Garghetti - Seara (SC)";"265"
"Padre Lidio Martinelli - Seara (SC)";"119"
"Renascer - Siderópolis (SC)";"115"
"Tereza Cristina - Siderópolis (SC)";"318"
"Centro - Sombrio (SC)";"1004"
"Raizeira - Sombrio (SC)";"265"
"Furnas - Sombrio (SC)";"59"
"São José - Sombrio (SC)";"646"
"Nova Brasília - Sombrio (SC)";"909"
"Januária - Sombrio (SC)";"1118"
"Parque das Avenidas - Sombrio (SC)";"696"
"São Luiz - Sombrio (SC)";"1017"
"Vila Mariana - Taió (SC)";"555"
"Seminário - Taió (SC)";"736"
"Padre Eduardo - Taió (SC)";"748"
"Doutor Victor Korder - Taió (SC)";"513"
"Boa Vista - Taió (SC)";"190"
"Centro - Taió (SC)";"532"
"Laje Grande - Tangará (SC)";"180"
"Centro - Tangará (SC)";"364"
"Sóque - Tangará (SC)";"168"
"Alto da Glória - Tangará (SC)";"293"
"Bela Vista - Tangará (SC)";"250"
"Sopasta - Tangará (SC)";"247"
"Distrito Industrial II - Tangará (SC)";"13"
"Distrito Industrial I - Tangará (SC)";"11"
"Vila Maria - Treze de Maio (SC)";"53"
"Morro da Antena - Treze de Maio (SC)";"29"
"Rio Salto - Treze de Maio (SC)";"30"
"Vila Nandi - Treze de Maio (SC)";"26"
"Laje - Treze de Maio (SC)";"X"
"Centro - Trombudo Central (SC)";"84"
"Botafogo - Trombudo Central (SC)";"43"
"Estação - Trombudo Central (SC)";"170"
"Vila Nova - Trombudo Central (SC)";"424"
"Satão - Trombudo Central (SC)";"30"
"Liberdade - Trombudo Central (SC)";"145"
"Cidade Alta - Trombudo Central (SC)";"141"
"Jalisco - Trombudo Central (SC)";"102"
"Almeida - Trombudo Central (SC)";"80"
"Lorenal - Trombudo Central (SC)";"134"
"Centro - Tubarão (SC)";"3784"
"Santo Antônio de Pádua - Tubarão (SC)";"1533"
"Oficinas - Tubarão (SC)";"3972"
"Morrotes - Tubarão (SC)";"958"
"Dehon - Tubarão (SC)";"984"
"Humaitá - Tubarão (SC)";"1074"
"Revoredo - Tubarão (SC)";"513"
"Passagem - Tubarão (SC)";"1873"
"Vila Moema - Tubarão (SC)";"1127"
"Recife - Tubarão (SC)";"1198"
"Monte Castelo - Tubarão (SC)";"750"
"Cruzeiro - Tubarão (SC)";"70"
"Fábio Silva - Tubarão (SC)";"835"
"São João Margem Esquerda - Tubarão (SC)";"1335"
"Humaitá de Cima - Tubarão (SC)";"1493"
"Vila Esperança - Tubarão (SC)";"515"
"Campestre - Tubarão (SC)";"334"
"Passo do Gado - Tubarão (SC)";"888"
"São Clemente - Tubarão (SC)";"568"
"Praia Redonda - Tubarão (SC)";"355"
"Santa Luzia - Tubarão (SC)";"280"
"São Cristóvão - Tubarão (SC)";"692"
"Sertão dos Correias - Tubarão (SC)";"306"
"São João Margem Direita - Tubarão (SC)";"501"
"São Bernardo - Tubarão (SC)";"255"
"São Martinho - Tubarão (SC)";"1974"
"Km 60 - Tubarão (SC)";"499"
"Bom Pastor - Tubarão (SC)";"467"
"Guarda Margem Direita - Tubarão (SC)";"162"
"Km 63 - Tubarão (SC)";"142"
"Rio do Pouso - Tubarão (SC)";"6"
"Centro - Turvo (SC)";"485"
"Cidade Alta - Turvo (SC)";"517"
"Vila Manenti - Turvo (SC)";"202"
"Jardim das Oliveiras - Turvo (SC)";"143"
"São Luiz - Turvo (SC)";"421"
"Linha Seminário - Turvo (SC)";"35"
"Linha Contessi - Turvo (SC)";"68"
"Linha São Cristóvão - Turvo (SC)";"347"
"Santa Luzia - Turvo (SC)";"34"
"Centro - Urussanga (SC)";"728"
"Baixada Fluminense - Urussanga (SC)";"175"
"Das Damas - Urussanga (SC)";"314"
"De Brida - Urussanga (SC)";"131"
"Vila Brasília - Urussanga (SC)";"141"
"Vila São José - Urussanga (SC)";"38"
"Morro da Glória - Urussanga (SC)";"153"
"Da Estação - Urussanga (SC)";"538"
"Pirago - Urussanga (SC)";"34"
"Da Figueira - Urussanga (SC)";"196"
"Nova Itália - Urussanga (SC)";"285"
"Rossetti - Urussanga (SC)";"37"
"Barro Vermelho - Urussanga (SC)";"11"
"De Villa - Urussanga (SC)";"456"
"Bel Recanto - Urussanga (SC)";"131"
"Bela Vista - Urussanga (SC)";"229"
"União - Vargeão (SC)";"110"
"Vila das Palmeiras - Vargeão (SC)";"41"
"Bela Vista - Vargeão (SC)";"60"
"Amarante - Videira (SC)";"836"
"Carelli - Videira (SC)";"155"
"Cidade Alta - Videira (SC)";"693"
"Cetrevi - Videira (SC)";"21"
"Santos Dumont - Videira (SC)";"391"
"Sesi - Videira (SC)";"425"
"Rio das Pedras - Videira (SC)";"606"
"Portal das Videiras - Videira (SC)";"75"
"Centro - Videira (SC)";"1081"
"Matriz - Videira (SC)";"569"
"Floresta - Videira (SC)";"573"
"Marafon - Videira (SC)";"420"
"Alvorada - Videira (SC)";"529"
"Farroupilha - Videira (SC)";"843"
"Aeroporto - Videira (SC)";"33"
"Santa Tereza - Videira (SC)";"756"
"Dois Pinheiros - Videira (SC)";"278"
"São Cristovão - Videira (SC)";"252"
"Campo Experimental - Videira (SC)";"270"
"Cibrazém - Videira (SC)";"651"
"Panazzolo - Videira (SC)";"766"
"Santa Gema - Videira (SC)";"371"
"Universitário - Videira (SC)";"802"
"Carboni - Videira (SC)";"109"
